user_id,product_id,product_name,category,price,rating,user_previous_purchases,user_interests,interaction_type,timestamp
u1085,p4001,face wash,beauty,399,4,face wash|sunscreen|jeans,beauty|electronics,purchase,2025-11-21
u1113,p2001,running shoes,fashion,2499,2,jeans|wireless mouse|sunscreen,fashion|electronics,purchase,2025-10-17
u1063,p2001,running shoes,fashion,2499,5,cooking pan|mixer grinder|wireless mouse,beauty|home & kitchen,view,2025-11-12
u1052,p1001,wireless mouse,electronics,799,5,running shoes|knife set|cooking pan,beauty|home & kitchen,cart,2025-12-07
u1028,p4003,sunscreen,beauty,699,3,running shoes|sunscreen|jeans,beauty|home & kitchen,view,2025-08-13
u1052,p1002,laptop stand,electronics,1199,1,t-shirt|moisturizer|face wash,home & kitchen|beauty,cart,2025-11-11
u1078,p1002,laptop stand,electronics,1199,4,laptop stand|t-shirt|face wash,electronics|beauty,purchase,2025-11-01
u1069,p1003,bluetooth keyboard,electronics,1499,3,moisturizer|wireless mouse|knife set,electronics|home & kitchen,view,2025-12-19
u1064,p4001,face wash,beauty,399,3,running shoes|face wash|t-shirt,beauty|electronics,cart,2025-09-17
u1071,p4003,sunscreen,beauty,699,3,bluetooth keyboard|wireless mouse|laptop stand,beauty|fashion,view,2025-11-27
u1105,p1003,bluetooth keyboard,electronics,1499,2,running shoes|wireless mouse|bluetooth keyboard,electronics|beauty,view,2025-10-27
u1058,p1001,wireless mouse,electronics,799,1,moisturizer|knife set|running shoes,electronics|beauty,purchase,2025-11-19
u1046,p4002,moisturizer,beauty,599,1,t-shirt|moisturizer|cooking pan,electronics|fashion,view,2025-09-11
u1048,p1001,wireless mouse,electronics,799,4,bluetooth keyboard|jeans|wireless mouse,electronics|fashion,view,2025-12-20
u1097,p1003,bluetooth keyboard,electronics,1499,4,running shoes|laptop stand|bluetooth keyboard,home & kitchen|beauty,view,2025-07-15
u1104,p1003,bluetooth keyboard,electronics,1499,2,t-shirt|mixer grinder|moisturizer,fashion|electronics,purchase,2025-08-27
u1084,p4001,face wash,beauty,399,4,running shoes|knife set|cooking pan,electronics|fashion,cart,2025-10-22
u1033,p4001,face wash,beauty,399,4,running shoes|wireless mouse|sunscreen,home & kitchen|electronics,purchase,2025-09-13
u1118,p1002,laptop stand,electronics,1199,5,face wash|laptop stand|bluetooth keyboard,beauty|home & kitchen,view,2025-08-20
u1061,p3001,cooking pan,home & kitchen,1599,2,moisturizer|face wash|bluetooth keyboard,beauty|fashion,purchase,2025-11-12
u1102,p1003,bluetooth keyboard,electronics,1499,5,running shoes|wireless mouse|mixer grinder,beauty|home & kitchen,purchase,2025-12-20
u1043,p3003,mixer grinder,home & kitchen,3499,5,mixer grinder|laptop stand|t-shirt,fashion|electronics,view,2025-11-26
u1005,p3001,cooking pan,home & kitchen,1599,1,knife set|running shoes|bluetooth keyboard,electronics|fashion,purchase,2025-12-04
u1079,p3002,knife set,home & kitchen,999,3,laptop stand|cooking pan|mixer grinder,beauty|fashion,cart,2025-11-29
u1087,p2002,t-shirt,fashion,799,1,jeans|wireless mouse|moisturizer,beauty|home & kitchen,purchase,2026-01-03
u1010,p2003,jeans,fashion,1799,2,bluetooth keyboard|moisturizer|face wash,beauty|home & kitchen,cart,2025-12-16
u1056,p3003,mixer grinder,home & kitchen,3499,2,moisturizer|jeans|wireless mouse,beauty|fashion,cart,2025-10-22
u1048,p4002,moisturizer,beauty,599,2,laptop stand|mixer grinder|t-shirt,fashion|electronics,view,2025-08-24
u1104,p1003,bluetooth keyboard,electronics,1499,4,face wash|moisturizer|sunscreen,home & kitchen|electronics,purchase,2025-12-22
u1019,p1003,bluetooth keyboard,electronics,1499,4,t-shirt|mixer grinder|face wash,beauty|electronics,cart,2025-12-31
u1064,p3001,cooking pan,home & kitchen,1599,3,knife set|wireless mouse|moisturizer,beauty|home & kitchen,view,2025-10-06
u1044,p4002,moisturizer,beauty,599,2,jeans|laptop stand|sunscreen,fashion|home & kitchen,cart,2025-10-06
u1072,p1002,laptop stand,electronics,1199,2,running shoes|cooking pan|bluetooth keyboard,fashion|home & kitchen,cart,2025-10-08
u1084,p1001,wireless mouse,electronics,799,1,jeans|t-shirt|bluetooth keyboard,home & kitchen|fashion,purchase,2025-12-31
u1080,p3002,knife set,home & kitchen,999,5,wireless mouse|cooking pan|running shoes,electronics|home & kitchen,purchase,2025-08-21
u1058,p4001,face wash,beauty,399,1,jeans|wireless mouse|face wash,electronics|beauty,view,2025-11-03
u1102,p1001,wireless mouse,electronics,799,5,laptop stand|cooking pan|t-shirt,beauty|fashion,purchase,2026-01-09
u1033,p4002,moisturizer,beauty,599,2,sunscreen|t-shirt|bluetooth keyboard,home & kitchen|electronics,purchase,2025-11-22
u1048,p4003,sunscreen,beauty,699,2,running shoes|mixer grinder|laptop stand,home & kitchen|electronics,view,2025-07-22
u1008,p1003,bluetooth keyboard,electronics,1499,2,sunscreen|cooking pan|face wash,fashion|home & kitchen,purchase,2025-08-17
u1082,p4002,moisturizer,beauty,599,1,moisturizer|t-shirt|cooking pan,fashion|beauty,view,2025-09-25
u1096,p4003,sunscreen,beauty,699,1,bluetooth keyboard|jeans|mixer grinder,home & kitchen|beauty,cart,2025-11-07
u1010,p3002,knife set,home & kitchen,999,3,wireless mouse|cooking pan|t-shirt,home & kitchen|beauty,cart,2025-10-28
u1110,p1001,wireless mouse,electronics,799,5,bluetooth keyboard|cooking pan|running shoes,fashion|electronics,purchase,2025-11-24
u1037,p2001,running shoes,fashion,2499,3,sunscreen|wireless mouse|laptop stand,home & kitchen|electronics,cart,2025-10-31
u1110,p2002,t-shirt,fashion,799,1,mixer grinder|face wash|sunscreen,beauty|home & kitchen,cart,2025-11-10
u1071,p4003,sunscreen,beauty,699,2,mixer grinder|sunscreen|bluetooth keyboard,fashion|electronics,cart,2025-08-07
u1106,p4003,sunscreen,beauty,699,1,wireless mouse|moisturizer|jeans,beauty|electronics,cart,2025-11-10
u1026,p2001,running shoes,fashion,2499,3,running shoes|jeans|sunscreen,fashion|home & kitchen,purchase,2025-12-10
u1050,p4003,sunscreen,beauty,699,5,running shoes|bluetooth keyboard|laptop stand,beauty|home & kitchen,cart,2025-08-29
u1059,p4003,sunscreen,beauty,699,5,laptop stand|mixer grinder|wireless mouse,electronics|beauty,view,2025-08-02
u1086,p2001,running shoes,fashion,2499,3,knife set|running shoes|bluetooth keyboard,home & kitchen|fashion,view,2025-12-31
u1112,p3001,cooking pan,home & kitchen,1599,4,wireless mouse|laptop stand|moisturizer,home & kitchen|electronics,view,2025-09-14
u1064,p3001,cooking pan,home & kitchen,1599,2,mixer grinder|sunscreen|wireless mouse,beauty|home & kitchen,view,2026-01-03
u1075,p1002,laptop stand,electronics,1199,5,jeans|cooking pan|laptop stand,electronics|fashion,view,2025-11-09
u1088,p3001,cooking pan,home & kitchen,1599,3,jeans|knife set|moisturizer,fashion|home & kitchen,purchase,2025-12-11
u1092,p3001,cooking pan,home & kitchen,1599,5,wireless mouse|face wash|running shoes,home & kitchen|electronics,cart,2025-12-07
u1113,p1001,wireless mouse,electronics,799,5,laptop stand|t-shirt|face wash,beauty|home & kitchen,purchase,2025-08-16
u1036,p1002,laptop stand,electronics,1199,5,mixer grinder|t-shirt|running shoes,electronics|home & kitchen,cart,2025-10-15
u1107,p1001,wireless mouse,electronics,799,2,face wash|bluetooth keyboard|cooking pan,electronics|beauty,view,2025-08-08
u1077,p3003,mixer grinder,home & kitchen,3499,3,bluetooth keyboard|laptop stand|running shoes,home & kitchen|electronics,cart,2025-09-25
u1009,p1002,laptop stand,electronics,1199,5,t-shirt|wireless mouse|sunscreen,electronics|fashion,cart,2025-12-31
u1106,p2003,jeans,fashion,1799,4,moisturizer|wireless mouse|jeans,electronics|home & kitchen,cart,2025-09-21
u1101,p4003,sunscreen,beauty,699,2,wireless mouse|mixer grinder|laptop stand,beauty|fashion,cart,2026-01-06
u1005,p2001,running shoes,fashion,2499,4,wireless mouse|mixer grinder|running shoes,fashion|electronics,purchase,2025-12-19
u1104,p1001,wireless mouse,electronics,799,2,cooking pan|bluetooth keyboard|knife set,beauty|electronics,view,2025-11-27
u1098,p2001,running shoes,fashion,2499,5,t-shirt|jeans|moisturizer,beauty|electronics,purchase,2025-11-25
u1055,p4001,face wash,beauty,399,2,laptop stand|knife set|moisturizer,home & kitchen|fashion,purchase,2025-11-18
u1067,p2002,t-shirt,fashion,799,5,t-shirt|wireless mouse|laptop stand,electronics|home & kitchen,view,2025-08-28
u1057,p2001,running shoes,fashion,2499,5,jeans|t-shirt|running shoes,home & kitchen|fashion,purchase,2025-08-28
u1017,p3001,cooking pan,home & kitchen,1599,1,wireless mouse|running shoes|moisturizer,fashion|home & kitchen,view,2025-12-15
u1085,p2003,jeans,fashion,1799,3,knife set|wireless mouse|face wash,beauty|fashion,purchase,2025-08-15
u1090,p1002,laptop stand,electronics,1199,4,t-shirt|sunscreen|face wash,electronics|beauty,cart,2025-08-14
u1103,p1003,bluetooth keyboard,electronics,1499,5,cooking pan|face wash|moisturizer,home & kitchen|fashion,cart,2025-07-26
u1037,p3003,mixer grinder,home & kitchen,3499,5,moisturizer|face wash|sunscreen,home & kitchen|beauty,cart,2025-12-04
u1068,p2003,jeans,fashion,1799,3,face wash|cooking pan|sunscreen,electronics|beauty,purchase,2025-12-15
u1037,p1001,wireless mouse,electronics,799,2,mixer grinder|t-shirt|face wash,electronics|beauty,view,2025-11-24
u1107,p2001,running shoes,fashion,2499,5,t-shirt|bluetooth keyboard|cooking pan,home & kitchen|fashion,view,2025-09-28
u1079,p4003,sunscreen,beauty,699,1,wireless mouse|mixer grinder|knife set,electronics|home & kitchen,cart,2025-09-26
u1114,p1001,wireless mouse,electronics,799,5,moisturizer|knife set|bluetooth keyboard,electronics|home & kitchen,purchase,2025-11-13
u1066,p4001,face wash,beauty,399,2,running shoes|jeans|face wash,fashion|home & kitchen,purchase,2025-12-06
u1084,p3003,mixer grinder,home & kitchen,3499,1,wireless mouse|t-shirt|sunscreen,fashion|electronics,view,2025-07-17
u1072,p4001,face wash,beauty,399,5,cooking pan|jeans|wireless mouse,electronics|home & kitchen,cart,2025-08-24
u1086,p1003,bluetooth keyboard,electronics,1499,4,cooking pan|moisturizer|t-shirt,beauty|fashion,purchase,2025-10-06
u1044,p3001,cooking pan,home & kitchen,1599,4,moisturizer|laptop stand|running shoes,beauty|fashion,cart,2025-12-16
u1086,p4002,moisturizer,beauty,599,3,bluetooth keyboard|running shoes|mixer grinder,fashion|home & kitchen,view,2025-11-07
u1107,p2001,running shoes,fashion,2499,5,t-shirt|cooking pan|mixer grinder,electronics|beauty,cart,2025-09-02
u1034,p4002,moisturizer,beauty,599,1,wireless mouse|sunscreen|bluetooth keyboard,home & kitchen|beauty,view,2025-07-24
u1109,p3003,mixer grinder,home & kitchen,3499,1,cooking pan|face wash|sunscreen,home & kitchen|beauty,view,2025-10-03
u1064,p2001,running shoes,fashion,2499,1,laptop stand|sunscreen|running shoes,fashion|beauty,view,2025-10-06
u1067,p1001,wireless mouse,electronics,799,5,face wash|moisturizer|t-shirt,beauty|electronics,view,2025-10-20
u1006,p3002,knife set,home & kitchen,999,4,cooking pan|bluetooth keyboard|mixer grinder,electronics|fashion,purchase,2025-09-27
u1080,p1003,bluetooth keyboard,electronics,1499,1,wireless mouse|jeans|running shoes,fashion|electronics,cart,2025-09-20
u1056,p4001,face wash,beauty,399,4,t-shirt|cooking pan|bluetooth keyboard,beauty|fashion,view,2025-09-29
u1097,p3001,cooking pan,home & kitchen,1599,1,moisturizer|bluetooth keyboard|face wash,electronics|home & kitchen,purchase,2025-12-18
u1095,p3002,knife set,home & kitchen,999,2,sunscreen|moisturizer|knife set,home & kitchen|beauty,purchase,2025-07-15
u1119,p4001,face wash,beauty,399,5,laptop stand|t-shirt|wireless mouse,home & kitchen|fashion,cart,2025-12-24
u1024,p2001,running shoes,fashion,2499,3,running shoes|knife set|sunscreen,beauty|home & kitchen,cart,2025-11-28
u1025,p2003,jeans,fashion,1799,1,cooking pan|laptop stand|knife set,beauty|electronics,view,2025-11-29
u1086,p1002,laptop stand,electronics,1199,1,laptop stand|face wash|bluetooth keyboard,beauty|electronics,view,2025-09-24
u1030,p3003,mixer grinder,home & kitchen,3499,5,moisturizer|jeans|bluetooth keyboard,home & kitchen|electronics,purchase,2025-10-14
u1048,p1002,laptop stand,electronics,1199,5,running shoes|sunscreen|knife set,beauty|fashion,cart,2025-10-24
u1033,p4001,face wash,beauty,399,2,wireless mouse|bluetooth keyboard|face wash,fashion|beauty,cart,2025-10-27
u1065,p1001,wireless mouse,electronics,799,2,laptop stand|cooking pan|t-shirt,fashion|beauty,cart,2025-11-19
u1087,p2002,t-shirt,fashion,799,4,laptop stand|cooking pan|knife set,beauty|home & kitchen,purchase,2025-09-05
u1085,p3003,mixer grinder,home & kitchen,3499,1,bluetooth keyboard|sunscreen|laptop stand,beauty|home & kitchen,cart,2025-08-13
u1068,p1003,bluetooth keyboard,electronics,1499,4,laptop stand|moisturizer|running shoes,fashion|home & kitchen,view,2025-08-17
u1069,p2003,jeans,fashion,1799,4,sunscreen|knife set|face wash,home & kitchen|beauty,view,2025-08-25
u1031,p1002,laptop stand,electronics,1199,1,mixer grinder|bluetooth keyboard|sunscreen,fashion|electronics,cart,2025-11-13
u1073,p3002,knife set,home & kitchen,999,1,sunscreen|wireless mouse|knife set,home & kitchen|electronics,cart,2025-09-10
u1089,p1001,wireless mouse,electronics,799,2,cooking pan|knife set|running shoes,home & kitchen|fashion,view,2025-10-09
u1097,p1001,wireless mouse,electronics,799,2,cooking pan|mixer grinder|bluetooth keyboard,beauty|fashion,view,2025-11-14
u1080,p2003,jeans,fashion,1799,3,jeans|moisturizer|bluetooth keyboard,beauty|electronics,view,2025-10-17
u1069,p3002,knife set,home & kitchen,999,2,laptop stand|moisturizer|t-shirt,home & kitchen|fashion,purchase,2025-12-23
u1066,p4002,moisturizer,beauty,599,5,bluetooth keyboard|laptop stand|face wash,electronics|home & kitchen,cart,2025-09-16
u1096,p4001,face wash,beauty,399,4,wireless mouse|mixer grinder|face wash,fashion|beauty,purchase,2025-08-08
u1069,p2002,t-shirt,fashion,799,3,mixer grinder|wireless mouse|bluetooth keyboard,electronics|beauty,view,2025-08-09
u1088,p4003,sunscreen,beauty,699,5,running shoes|moisturizer|mixer grinder,home & kitchen|fashion,purchase,2025-07-17
u1032,p3003,mixer grinder,home & kitchen,3499,3,t-shirt|moisturizer|bluetooth keyboard,fashion|home & kitchen,purchase,2025-08-07
u1065,p3003,mixer grinder,home & kitchen,3499,4,moisturizer|laptop stand|sunscreen,fashion|electronics,purchase,2025-08-24
u1064,p3002,knife set,home & kitchen,999,2,wireless mouse|moisturizer|knife set,beauty|electronics,view,2025-08-24
u1051,p3002,knife set,home & kitchen,999,5,cooking pan|knife set|running shoes,electronics|beauty,cart,2025-11-01
u1048,p1002,laptop stand,electronics,1199,5,face wash|laptop stand|knife set,home & kitchen|fashion,cart,2025-10-04
u1069,p1003,bluetooth keyboard,electronics,1499,2,face wash|sunscreen|cooking pan,home & kitchen|fashion,view,2025-10-21
u1066,p4001,face wash,beauty,399,5,running shoes|knife set|wireless mouse,fashion|home & kitchen,view,2025-09-30
u1082,p1003,bluetooth keyboard,electronics,1499,3,moisturizer|sunscreen|running shoes,fashion|beauty,view,2025-07-25
u1114,p2003,jeans,fashion,1799,4,cooking pan|sunscreen|face wash,fashion|home & kitchen,purchase,2026-01-01
u1003,p4002,moisturizer,beauty,599,3,laptop stand|bluetooth keyboard|t-shirt,electronics|fashion,cart,2025-11-03
u1032,p1003,bluetooth keyboard,electronics,1499,2,mixer grinder|cooking pan|knife set,home & kitchen|beauty,cart,2025-08-07
u1037,p1003,bluetooth keyboard,electronics,1499,2,moisturizer|running shoes|bluetooth keyboard,fashion|electronics,view,2025-08-24
u1115,p4001,face wash,beauty,399,1,laptop stand|jeans|cooking pan,electronics|home & kitchen,purchase,2025-07-20
u1117,p2003,jeans,fashion,1799,3,bluetooth keyboard|mixer grinder|jeans,home & kitchen|beauty,cart,2025-11-29
u1073,p1003,bluetooth keyboard,electronics,1499,5,cooking pan|face wash|running shoes,electronics|home & kitchen,purchase,2025-07-19
u1047,p1002,laptop stand,electronics,1199,3,running shoes|mixer grinder|laptop stand,home & kitchen|electronics,view,2025-07-29
u1062,p3003,mixer grinder,home & kitchen,3499,5,t-shirt|cooking pan|mixer grinder,fashion|beauty,cart,2025-09-08
u1098,p4002,moisturizer,beauty,599,3,t-shirt|sunscreen|running shoes,beauty|home & kitchen,purchase,2025-08-04
u1015,p4002,moisturizer,beauty,599,5,mixer grinder|face wash|laptop stand,beauty|electronics,cart,2025-11-29
u1006,p2001,running shoes,fashion,2499,1,mixer grinder|jeans|face wash,electronics|home & kitchen,view,2025-10-09
u1026,p3001,cooking pan,home & kitchen,1599,1,t-shirt|laptop stand|jeans,fashion|electronics,cart,2025-10-19
u1025,p1002,laptop stand,electronics,1199,4,running shoes|bluetooth keyboard|jeans,electronics|home & kitchen,purchase,2025-08-29
u1012,p2001,running shoes,fashion,2499,5,cooking pan|knife set|jeans,beauty|home & kitchen,cart,2025-12-03
u1089,p4002,moisturizer,beauty,599,2,laptop stand|t-shirt|sunscreen,beauty|electronics,cart,2025-10-04
u1078,p3003,mixer grinder,home & kitchen,3499,1,laptop stand|face wash|mixer grinder,home & kitchen|fashion,purchase,2025-12-08
u1096,p3002,knife set,home & kitchen,999,5,wireless mouse|t-shirt|jeans,electronics|beauty,purchase,2025-08-21
u1109,p2003,jeans,fashion,1799,4,cooking pan|bluetooth keyboard|moisturizer,fashion|home & kitchen,cart,2025-12-27
u1041,p4001,face wash,beauty,399,3,mixer grinder|cooking pan|knife set,home & kitchen|electronics,view,2025-12-06
u1063,p4003,sunscreen,beauty,699,3,jeans|mixer grinder|sunscreen,fashion|home & kitchen,purchase,2025-08-13
u1054,p2003,jeans,fashion,1799,2,jeans|face wash|t-shirt,electronics|fashion,cart,2025-08-06
u1116,p1002,laptop stand,electronics,1199,1,laptop stand|cooking pan|jeans,beauty|home & kitchen,view,2025-12-31
u1019,p2002,t-shirt,fashion,799,2,jeans|moisturizer|running shoes,electronics|beauty,view,2025-07-30
u1112,p1002,laptop stand,electronics,1199,3,jeans|sunscreen|laptop stand,electronics|beauty,cart,2025-09-09
u1004,p3003,mixer grinder,home & kitchen,3499,1,running shoes|moisturizer|cooking pan,electronics|fashion,cart,2025-10-25
u1036,p3003,mixer grinder,home & kitchen,3499,5,mixer grinder|face wash|cooking pan,home & kitchen|fashion,purchase,2025-09-07
u1018,p3002,knife set,home & kitchen,999,4,sunscreen|running shoes|cooking pan,home & kitchen|fashion,purchase,2025-10-28
u1082,p3001,cooking pan,home & kitchen,1599,2,bluetooth keyboard|wireless mouse|sunscreen,fashion|home & kitchen,cart,2025-10-29
u1026,p1002,laptop stand,electronics,1199,2,mixer grinder|running shoes|bluetooth keyboard,beauty|fashion,view,2025-12-25
u1016,p2001,running shoes,fashion,2499,1,face wash|bluetooth keyboard|wireless mouse,fashion|home & kitchen,view,2025-10-06
u1094,p1001,wireless mouse,electronics,799,4,laptop stand|mixer grinder|running shoes,home & kitchen|electronics,view,2025-11-19
u1091,p3003,mixer grinder,home & kitchen,3499,4,knife set|jeans|wireless mouse,electronics|home & kitchen,purchase,2025-12-19
u1085,p3002,knife set,home & kitchen,999,3,bluetooth keyboard|sunscreen|jeans,home & kitchen|electronics,cart,2025-10-10
u1071,p4002,moisturizer,beauty,599,5,t-shirt|knife set|bluetooth keyboard,home & kitchen|beauty,view,2025-10-19
u1018,p4001,face wash,beauty,399,5,laptop stand|mixer grinder|knife set,home & kitchen|fashion,view,2025-12-15
u1050,p1001,wireless mouse,electronics,799,4,mixer grinder|bluetooth keyboard|knife set,beauty|fashion,view,2025-12-25
u1058,p4002,moisturizer,beauty,599,5,running shoes|sunscreen|knife set,electronics|fashion,view,2026-01-03
u1041,p1003,bluetooth keyboard,electronics,1499,4,bluetooth keyboard|sunscreen|face wash,electronics|fashion,view,2025-12-16
u1093,p3001,cooking pan,home & kitchen,1599,3,jeans|moisturizer|face wash,beauty|fashion,view,2025-08-22
u1070,p1003,bluetooth keyboard,electronics,1499,2,running shoes|bluetooth keyboard|jeans,fashion|home & kitchen,purchase,2025-08-25
u1026,p2003,jeans,fashion,1799,4,mixer grinder|t-shirt|moisturizer,home & kitchen|beauty,purchase,2025-07-29
u1059,p4003,sunscreen,beauty,699,3,sunscreen|knife set|running shoes,electronics|home & kitchen,view,2026-01-05
u1073,p2003,jeans,fashion,1799,1,t-shirt|sunscreen|face wash,home & kitchen|fashion,view,2025-09-18
u1077,p4001,face wash,beauty,399,1,knife set|wireless mouse|bluetooth keyboard,electronics|home & kitchen,view,2025-12-27
u1042,p2001,running shoes,fashion,2499,1,moisturizer|face wash|knife set,home & kitchen|fashion,view,2025-09-07
u1090,p2003,jeans,fashion,1799,2,bluetooth keyboard|face wash|mixer grinder,electronics|beauty,view,2025-07-22
u1096,p1002,laptop stand,electronics,1199,2,bluetooth keyboard|jeans|cooking pan,beauty|fashion,view,2026-01-01
u1113,p1001,wireless mouse,electronics,799,5,t-shirt|mixer grinder|knife set,home & kitchen|fashion,purchase,2025-08-18
u1056,p2003,jeans,fashion,1799,2,moisturizer|running shoes|jeans,fashion|beauty,purchase,2025-08-27
u1050,p1001,wireless mouse,electronics,799,2,wireless mouse|running shoes|sunscreen,fashion|electronics,cart,2025-07-29
u1010,p4001,face wash,beauty,399,3,face wash|jeans|laptop stand,home & kitchen|beauty,view,2025-11-18
u1111,p4003,sunscreen,beauty,699,5,face wash|laptop stand|wireless mouse,electronics|fashion,view,2025-08-13
u1095,p2003,jeans,fashion,1799,4,moisturizer|wireless mouse|laptop stand,fashion|beauty,cart,2025-07-27
u1111,p4003,sunscreen,beauty,699,5,mixer grinder|running shoes|wireless mouse,electronics|beauty,cart,2025-09-12
u1010,p2001,running shoes,fashion,2499,1,moisturizer|face wash|knife set,beauty|fashion,view,2025-10-01
u1006,p4002,moisturizer,beauty,599,1,bluetooth keyboard|sunscreen|laptop stand,electronics|beauty,purchase,2025-07-15
u1058,p3001,cooking pan,home & kitchen,1599,5,knife set|moisturizer|bluetooth keyboard,beauty|home & kitchen,purchase,2025-07-22
u1011,p1002,laptop stand,electronics,1199,2,laptop stand|cooking pan|moisturizer,beauty|home & kitchen,view,2025-12-11
u1079,p4003,sunscreen,beauty,699,5,wireless mouse|knife set|bluetooth keyboard,fashion|home & kitchen,cart,2025-11-08
u1025,p4001,face wash,beauty,399,2,sunscreen|running shoes|wireless mouse,fashion|home & kitchen,cart,2025-10-05
u1043,p2001,running shoes,fashion,2499,3,mixer grinder|wireless mouse|bluetooth keyboard,home & kitchen|fashion,purchase,2025-12-15
u1019,p2002,t-shirt,fashion,799,5,bluetooth keyboard|laptop stand|moisturizer,fashion|beauty,purchase,2025-10-01
u1080,p3003,mixer grinder,home & kitchen,3499,2,bluetooth keyboard|jeans|wireless mouse,fashion|beauty,purchase,2025-10-29
u1048,p1003,bluetooth keyboard,electronics,1499,4,wireless mouse|face wash|running shoes,fashion|electronics,view,2025-07-27
u1000,p2001,running shoes,fashion,2499,5,sunscreen|moisturizer|face wash,fashion|beauty,cart,2026-01-06
u1099,p1002,laptop stand,electronics,1199,2,running shoes|knife set|laptop stand,electronics|home & kitchen,cart,2025-10-11
u1070,p2003,jeans,fashion,1799,2,mixer grinder|jeans|cooking pan,fashion|beauty,view,2025-11-05
u1009,p4003,sunscreen,beauty,699,4,bluetooth keyboard|wireless mouse|sunscreen,home & kitchen|beauty,view,2025-10-10
u1078,p1003,bluetooth keyboard,electronics,1499,1,knife set|running shoes|mixer grinder,home & kitchen|electronics,view,2025-08-10
u1079,p1001,wireless mouse,electronics,799,1,knife set|laptop stand|cooking pan,home & kitchen|fashion,cart,2025-11-13
u1016,p1003,bluetooth keyboard,electronics,1499,3,t-shirt|mixer grinder|laptop stand,fashion|electronics,view,2025-07-19
u1080,p4002,moisturizer,beauty,599,1,wireless mouse|running shoes|t-shirt,beauty|home & kitchen,view,2026-01-06
u1078,p2003,jeans,fashion,1799,4,cooking pan|knife set|face wash,home & kitchen|electronics,cart,2025-08-04
u1008,p2003,jeans,fashion,1799,4,knife set|face wash|jeans,fashion|electronics,view,2025-11-08
u1032,p3002,knife set,home & kitchen,999,1,laptop stand|bluetooth keyboard|t-shirt,home & kitchen|electronics,view,2025-12-30
u1071,p1001,wireless mouse,electronics,799,1,laptop stand|mixer grinder|sunscreen,beauty|home & kitchen,purchase,2025-09-27
u1070,p2001,running shoes,fashion,2499,4,laptop stand|knife set|cooking pan,fashion|beauty,view,2025-09-24
u1066,p1001,wireless mouse,electronics,799,3,mixer grinder|wireless mouse|sunscreen,beauty|fashion,cart,2025-12-14
u1018,p4001,face wash,beauty,399,1,wireless mouse|laptop stand|jeans,beauty|electronics,view,2025-09-02
u1005,p3001,cooking pan,home & kitchen,1599,2,knife set|laptop stand|running shoes,beauty|electronics,cart,2025-12-21
u1006,p2002,t-shirt,fashion,799,2,jeans|mixer grinder|t-shirt,home & kitchen|electronics,cart,2025-11-27
u1014,p4003,sunscreen,beauty,699,3,running shoes|wireless mouse|moisturizer,home & kitchen|beauty,purchase,2025-08-28
u1086,p2003,jeans,fashion,1799,1,knife set|cooking pan|moisturizer,fashion|electronics,view,2025-12-11
u1071,p1001,wireless mouse,electronics,799,4,jeans|running shoes|moisturizer,home & kitchen|beauty,cart,2025-09-21
u1113,p3001,cooking pan,home & kitchen,1599,1,cooking pan|bluetooth keyboard|laptop stand,fashion|home & kitchen,purchase,2025-11-10
u1106,p1003,bluetooth keyboard,electronics,1499,3,sunscreen|knife set|wireless mouse,beauty|home & kitchen,cart,2025-09-26
u1054,p1002,laptop stand,electronics,1199,1,t-shirt|jeans|face wash,beauty|home & kitchen,view,2025-09-18
u1075,p3002,knife set,home & kitchen,999,1,moisturizer|knife set|laptop stand,fashion|beauty,purchase,2025-07-27
u1033,p4001,face wash,beauty,399,5,running shoes|mixer grinder|moisturizer,beauty|fashion,purchase,2025-08-02
u1089,p2002,t-shirt,fashion,799,1,face wash|wireless mouse|jeans,electronics|fashion,cart,2025-11-27
u1005,p2002,t-shirt,fashion,799,3,face wash|sunscreen|mixer grinder,beauty|fashion,purchase,2025-08-10
u1105,p3002,knife set,home & kitchen,999,2,cooking pan|face wash|mixer grinder,home & kitchen|fashion,purchase,2025-12-25
u1025,p3002,knife set,home & kitchen,999,5,face wash|knife set|laptop stand,home & kitchen|electronics,purchase,2025-10-28
u1013,p3001,cooking pan,home & kitchen,1599,3,cooking pan|laptop stand|bluetooth keyboard,electronics|home & kitchen,view,2025-09-08
u1061,p4001,face wash,beauty,399,4,t-shirt|running shoes|moisturizer,electronics|home & kitchen,view,2025-11-18
u1094,p4003,sunscreen,beauty,699,5,mixer grinder|moisturizer|face wash,fashion|home & kitchen,view,2025-08-07
u1057,p1001,wireless mouse,electronics,799,2,laptop stand|t-shirt|bluetooth keyboard,home & kitchen|fashion,view,2025-11-17
u1059,p1001,wireless mouse,electronics,799,1,mixer grinder|knife set|sunscreen,electronics|beauty,cart,2025-12-27
u1107,p1003,bluetooth keyboard,electronics,1499,5,moisturizer|sunscreen|wireless mouse,fashion|beauty,view,2025-11-11
u1047,p4002,moisturizer,beauty,599,1,sunscreen|face wash|moisturizer,home & kitchen|beauty,view,2025-09-19
u1002,p4003,sunscreen,beauty,699,5,mixer grinder|sunscreen|face wash,fashion|home & kitchen,view,2025-12-23
u1069,p3001,cooking pan,home & kitchen,1599,1,t-shirt|sunscreen|mixer grinder,electronics|beauty,cart,2025-10-11
